pop,chromosome,window_pos_1,window_pos_2,avg_pi,no_sites,count_diffs,count_comparisons,count_missing
B_SPWA,Scaffold_18__1_contigs__length_15428991,8055001,8070000,0.0427810646517021,1134,5792,135387,50
Salish,Scaffold_18__1_contigs__length_15428991,8070001,8085000,0.0278341674175233,1006,7692,276351,58
B_SPWA,Scaffold_18__1_contigs__length_15428991,8070001,8085000,0.0533989869164164,1006,6420,120227,34
E_NCCA,Scaffold_18__1_contigs__length_15428991,8070001,8085000,0.0434213925486628,1006,77317,1780620,0
B_SPWA,Scaffold_18__1_contigs__length_15428991,8085001,8100000,0.0548879440994621,1247,8185,149122,36
Salish,Scaffold_18__1_contigs__length_15428991,8085001,8100000,0.0439174549095201,1247,14695,334605,430
E_NCCA,Scaffold_18__1_contigs__length_15428991,8085001,8100000,0.0461194579226411,1247,101741,2206032,20
Salish,Scaffold_18__1_contigs__length_15428991,8100001,8115000,0.054292497459876,1492,21748,400571,506
B_SPWA,Scaffold_18__1_contigs__length_15428991,8100001,8115000,0.0497865015313764,1492,8908,178924,8
E_NCCA,Scaffold_18__1_contigs__length_15428991,8100001,8115000,0.0590944879801334,1492,155963,2639214,28
E_NCCA,Scaffold_18__1_contigs__length_15428991,8115001,8130000,0.0455012921962006,1167,93929,2064315,22
B_SPWA,Scaffold_18__1_contigs__length_15428991,8115001,8130000,0.0481247901950561,1167,6738,140011,2
Salish,Scaffold_18__1_contigs__length_15428991,8115001,8130000,0.0443498326029994,1167,13896,313327,394
B_SPWA,Scaffold_18__1_contigs__length_15428991,8130001,8145000,0.0523839734517593,855,5367,102455,10
Salish,Scaffold_18__1_contigs__length_15428991,8130001,8145000,0.0333613547335944,855,7699,230776,232
E_NCCA,Scaffold_18__1_contigs__length_15428991,8130001,8145000,0.0478593898699376,855,72417,1513120,4
E_NCCA,Scaffold_18__1_contigs__length_15428991,8145001,8160000,0.0219643490375175,1185,46021,2095259,38
B_SPWA,Scaffold_18__1_contigs__length_15428991,8145001,8160000,0.0258132184514884,1185,3667,142059,10
Salish,Scaffold_18__1_contigs__length_15428991,8145001,8160000,0.0188491288991871,1185,6036,320227,306
Salish,Scaffold_18__1_contigs__length_15428991,8160001,8175000,0.0381537202549077,1237,12495,327491,626
B_SPWA,Scaffold_18__1_contigs__length_15428991,8160001,8175000,0.0437240221497136,1237,6459,147722,52
E_NCCA,Scaffold_18__1_contigs__length_15428991,8160001,8175000,0.0379332678935557,1237,82931,2186234,56
E_NCCA,Scaffold_18__1_contigs__length_15428991,8175001,8190000,0.0362436411483749,1091,69964,1930380,12
B_SPWA,Scaffold_18__1_contigs__length_15428991,8175001,8190000,0.0419655997056659,1091,5475,130464,32
Salish,Scaffold_18__1_contigs__length_15428991,8175001,8190000,0.0408564502176343,1091,11949,292463,386
Salish,Scaffold_18__1_contigs__length_15428991,8190001,8205000,0.0516913044561592,1030,14522,280937,150
B_SPWA,Scaffold_18__1_contigs__length_15428991,8190001,8205000,0.0446949526992579,1030,5523,123571,2
E_NCCA,Scaffold_18__1_contigs__length_15428991,8190001,8205000,0.0491295006342476,1030,89545,1822632,8
E_NCCA,Scaffold_18__1_contigs__length_15428991,8205001,8220000,0.0320626644844067,1322,74755,2331528,144
B_SPWA,Scaffold_18__1_contigs__length_15428991,8205001,8220000,0.0314422592032274,1322,4988,158640,0
Salish,Scaffold_18__1_contigs__length_15428991,8205001,8220000,0.0302673934503626,1322,10578,349485,694
Salish,Scaffold_18__1_contigs__length_15428991,8220001,8235000,0.0571493673409807,1042,16052,280878,300
B_SPWA,Scaffold_18__1_contigs__length_15428991,8220001,8235000,0.067991531132711,1042,8478,124692,24
E_NCCA,Scaffold_18__1_contigs__length_15428991,8220001,8235000,0.0668048667333163,1042,122685,1836468,136
Salish,Scaffold_18__1_contigs__length_15428991,8235001,8250000,0.0344618063427861,1259,11400,330801,750
E_NCCA,Scaffold_18__1_contigs__length_15428991,8235001,8250000,0.0389274573727044,1259,86307,2217124,196
B_SPWA,Scaffold_18__1_contigs__length_15428991,8235001,8250000,0.0392441090812814,1259,5929,151080,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8250001,8265000,0.0466367870444027,615,50477,1082343,110
Salish,Scaffold_18__1_contigs__length_15428991,8250001,8265000,0.0413959721863299,615,6888,166393,150
B_SPWA,Scaffold_18__1_contigs__length_15428991,8250001,8265000,0.0568699186991869,615,4197,73800,0
B_SPWA,Scaffold_18__1_contigs__length_15428991,8265001,8280000,0.0535069339141462,1210,7763,145084,8
E_NCCA,Scaffold_18__1_contigs__length_15428991,8265001,8280000,0.0407060770019817,1210,86947,2135971,98
Salish,Scaffold_18__1_contigs__length_15428991,8265001,8280000,0.0512590091867899,1210,16884,329386,204
E_NCCA,Scaffold_18__1_contigs__length_15428991,8280001,8295000,0.0278157373386068,1111,54673,1965542,16
Salish,Scaffold_18__1_contigs__length_15428991,8280001,8295000,0.044028564890223,1111,13083,297148,432
B_SPWA,Scaffold_18__1_contigs__length_15428991,8280001,8295000,0.0374825531659437,1111,4995,133262,4
E_NCCA,Scaffold_18__1_contigs__length_15428991,8295001,8310000,0.0544532969443319,1211,116681,2142772,12
B_SPWA,Scaffold_18__1_contigs__length_15428991,8295001,8310000,0.0610160151541243,1211,8858,145175,10
Salish,Scaffold_18__1_contigs__length_15428991,8295001,8310000,0.0595399019891174,1211,19160,321801,566
E_NCCA,Scaffold_18__1_contigs__length_15428991,8310001,8325000,0.0847872365201375,1432,214796,2533353,22
Salish,Scaffold_18__1_contigs__length_15428991,8310001,8325000,0.0846691786531355,1432,32605,385087,458
B_SPWA,Scaffold_18__1_contigs__length_15428991,8310001,8325000,0.0722862785996026,1432,12407,171637,14
Salish,Scaffold_18__1_contigs__length_15428991,8325001,8340000,0.0788023871714702,722,14089,178789,942
B_SPWA,Scaffold_18__1_contigs__length_15428991,8325001,8340000,0.0738658536585365,722,6057,82000,320
E_NCCA,Scaffold_18__1_contigs__length_15428991,8325001,8340000,0.0806739111932592,722,100475,1245446,556
B_SPWA,Scaffold_18__1_contigs__length_15428991,8340001,8355000,0.0856460550416174,1458,14776,172524,168
E_NCCA,Scaffold_18__1_contigs__length_15428991,8340001,8355000,0.1020632723346542,1458,262035,2567378,228
Salish,Scaffold_18__1_contigs__length_15428991,8340001,8355000,0.1027680715750847,1458,39881,388068,648
Salish,Scaffold_18__1_contigs__length_15428991,8355001,8370000,0.0625037816905669,1159,19627,314013,270
B_SPWA,Scaffold_18__1_contigs__length_15428991,8355001,8370000,0.0593103248721417,1159,8199,138239,58
E_NCCA,Scaffold_18__1_contigs__length_15428991,8355001,8370000,0.0664739177800335,1159,135949,2045148,108
E_NCCA,Scaffold_18__1_contigs__length_15428991,8370001,8385000,0.0416163001184741,472,34600,831405,70
Salish,Scaffold_18__1_contigs__length_15428991,8370001,8385000,0.0345468569224836,472,4479,129650,28
B_SPWA,Scaffold_18__1_contigs__length_15428991,8370001,8385000,0.0400247175141242,472,2267,56640,0
Salish,Scaffold_18__1_contigs__length_15428991,8385001,8400000,0.045438750434363,1531,18176,400011,1010
E_NCCA,Scaffold_18__1_contigs__length_15428991,8385001,8400000,0.0490276979610241,1531,131126,2674529,626
B_SPWA,Scaffold_18__1_contigs__length_15428991,8385001,8400000,0.0465225460088814,1531,8423,181052,184
E_NCCA,Scaffold_18__1_contigs__length_15428991,8400001,8415000,0.0393588605122011,1593,110807,2815300,76
Salish,Scaffold_18__1_contigs__length_15428991,8400001,8415000,0.039511024823841,1593,16749,423907,714
B_SPWA,Scaffold_18__1_contigs__length_15428991,8400001,8415000,0.0390276889527264,1593,7445,190762,28
E_NCCA,Scaffold_18__1_contigs__length_15428991,8415001,8430000,0.0344632523366671,1160,70732,2052389,14
B_SPWA,Scaffold_18__1_contigs__length_15428991,8415001,8430000,0.0336350574712643,1160,4682,139200,0
Salish,Scaffold_18__1_contigs__length_15428991,8415001,8430000,0.0377923819828356,1160,11806,312391,346
E_NCCA,Scaffold_18__1_contigs__length_15428991,8430001,8445000,0.0276736736343909,1123,55004,1987593,2
B_SPWA,Scaffold_18__1_contigs__length_15428991,8430001,8445000,0.0282502226179875,1123,3807,134760,0
Salish,Scaffold_18__1_contigs__length_15428991,8430001,8445000,0.031510455471117,1123,9516,301995,362
E_NCCA,Scaffold_18__1_contigs__length_15428991,8445001,8460000,0.035223724886137,956,59558,1690849,22
B_SPWA,Scaffold_18__1_contigs__length_15428991,8445001,8460000,0.0387465132496513,956,4445,114720,0
Salish,Scaffold_18__1_contigs__length_15428991,8445001,8460000,0.0392418429197833,956,9737,248128,720
Salish,Scaffold_18__1_contigs__length_15428991,8460001,8475000,0.0286851809548673,1373,10548,367716,504
B_SPWA,Scaffold_18__1_contigs__length_15428991,8460001,8475000,0.0285202719106579,1373,4699,164760,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8460001,8475000,0.0262817779343704,1373,63852,2429516,12
Salish,Scaffold_18__1_contigs__length_15428991,8475001,8490000,0.0607492563212692,1446,23526,387264,528
E_NCCA,Scaffold_18__1_contigs__length_15428991,8475001,8490000,0.0571891020198289,1446,144477,2526303,578
B_SPWA,Scaffold_18__1_contigs__length_15428991,8475001,8490000,0.0638317855759183,1446,10874,170354,220
B_SPWA,Scaffold_18__1_contigs__length_15428991,8490001,8505000,0.0476204276332948,1438,8216,172531,2
E_NCCA,Scaffold_18__1_contigs__length_15428991,8490001,8505000,0.0412356907612159,1438,104885,2543549,30
Salish,Scaffold_18__1_contigs__length_15428991,8490001,8505000,0.0472714615240747,1438,18198,384968,536
E_NCCA,Scaffold_18__1_contigs__length_15428991,8505001,8520000,0.0306992692220553,1322,71680,2334909,86
B_SPWA,Scaffold_18__1_contigs__length_15428991,8505001,8520000,0.0359493192133131,1322,5703,158640,0
Salish,Scaffold_18__1_contigs__length_15428991,8505001,8520000,0.039818136812785,1322,13995,351473,606
Salish,Scaffold_18__1_contigs__length_15428991,8520001,8535000,0.0245460092039869,1288,8006,326163,1362
B_SPWA,Scaffold_18__1_contigs__length_15428991,8520001,8535000,0.0246247412008281,1288,3806,154560,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8520001,8535000,0.0164727866091167,1288,37554,2279760,0
B_SPWA,Scaffold_18__1_contigs__length_15428991,8535001,8550000,0.0226803482587064,1340,3647,160800,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8535001,8550000,0.017640664438603,1340,41836,2371566,4
Salish,Scaffold_18__1_contigs__length_15428991,8535001,8550000,0.0234946675730174,1340,8226,350122,900
Salish,Scaffold_18__1_contigs__length_15428991,8550001,8565000,0.0455700614280942,1295,15690,344305,590
B_SPWA,Scaffold_18__1_contigs__length_15428991,8550001,8565000,0.0404375804375804,1295,6284,155400,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8550001,8565000,0.0308475632050049,1295,70618,2289257,50
Salish,Scaffold_18__1_contigs__length_15428991,8565001,8580000,0.0593660942326179,1304,20873,351598,372
B_SPWA,Scaffold_18__1_contigs__length_15428991,8565001,8580000,0.0396216768916155,1304,6200,156480,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8565001,8580000,0.0403129800931312,1304,93022,2307495,10
Salish,Scaffold_18__1_contigs__length_15428991,8580001,8595000,0.0503717523808079,1478,19925,395559,554
B_SPWA,Scaffold_18__1_contigs__length_15428991,8580001,8595000,0.0363391275902133,1478,6443,177302,4
E_NCCA,Scaffold_18__1_contigs__length_15428991,8580001,8595000,0.0368581927714539,1478,96130,2608104,136
E_NCCA,Scaffold_18__1_contigs__length_15428991,8595001,8610000,0.0498207156301073,1112,96510,1937146,532
B_SPWA,Scaffold_18__1_contigs__length_15428991,8595001,8610000,0.0531240160136746,1112,7086,133386,4
Salish,Scaffold_18__1_contigs__length_15428991,8595001,8610000,0.072291486743782,1112,21680,299897,318
E_NCCA,Scaffold_18__1_contigs__length_15428991,8610001,8625000,0.0379004531822029,327,21761,574162,80
B_SPWA,Scaffold_18__1_contigs__length_15428991,8610001,8625000,0.0440818626572065,327,1721,39041,14
Salish,Scaffold_18__1_contigs__length_15428991,8610001,8625000,0.0501396353054375,327,4273,85222,228
B_SPWA,Scaffold_18__1_contigs__length_15428991,8625001,8640000,NA,0,NA,NA,NA
E_NCCA,Scaffold_18__1_contigs__length_15428991,8625001,8640000,NA,0,NA,NA,NA
Salish,Scaffold_18__1_contigs__length_15428991,8625001,8640000,NA,0,NA,NA,NA
Salish,Scaffold_18__1_contigs__length_15428991,8640001,8655000,NA,0,NA,NA,NA
B_SPWA,Scaffold_18__1_contigs__length_15428991,8640001,8655000,NA,0,NA,NA,NA
E_NCCA,Scaffold_18__1_contigs__length_15428991,8640001,8655000,NA,0,NA,NA,NA
B_SPWA,Scaffold_18__1_contigs__length_15428991,8655001,8670000,0.0215390070921985,1175,3037,141000,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8655001,8670000,0.0214998249364642,1175,44642,2076389,58
Salish,Scaffold_18__1_contigs__length_15428991,8655001,8670000,0.0259042425214532,1175,7752,299256,1160
Salish,Scaffold_18__1_contigs__length_15428991,8670001,8685000,0.0433225002387232,1124,13157,303699,290
E_NCCA,Scaffold_18__1_contigs__length_15428991,8670001,8685000,0.0317823586562309,1124,63201,1988556,16
B_SPWA,Scaffold_18__1_contigs__length_15428991,8670001,8685000,0.0334519572953736,1124,4512,134880,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8685001,8700000,0.0245969621625655,1257,54717,2224543,6
B_SPWA,Scaffold_18__1_contigs__length_15428991,8685001,8700000,0.0234752055157783,1257,3541,150840,0
Salish,Scaffold_18__1_contigs__length_15428991,8685001,8700000,0.0313873325974215,1257,10549,336091,482
Salish,Scaffold_18__1_contigs__length_15428991,8700001,8715000,0.0416878976730816,1149,12763,306156,496
B_SPWA,Scaffold_18__1_contigs__length_15428991,8700001,8715000,0.0313388453727879,1149,4321,137880,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8700001,8715000,0.0332049977135607,1149,67530,2033730,0
Salish,Scaffold_18__1_contigs__length_15428991,8715001,8730000,0.0476425622691449,1123,14472,303762,276
E_NCCA,Scaffold_18__1_contigs__length_15428991,8715001,8730000,0.0324079809128438,1123,64357,1985838,32
B_SPWA,Scaffold_18__1_contigs__length_15428991,8715001,8730000,0.0341941228851291,1123,4608,134760,0
B_SPWA,Scaffold_18__1_contigs__length_15428991,8730001,8745000,0.0304838709677419,1395,5103,167400,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8730001,8745000,0.0290253322385427,1395,71583,2466225,50
Salish,Scaffold_18__1_contigs__length_15428991,8730001,8745000,0.0343085155973224,1395,12880,375417,430
B_SPWA,Scaffold_18__1_contigs__length_15428991,8745001,8760000,0.0694656488549618,1310,10920,157200,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8745001,8760000,0.0699417371510226,1310,162109,2317772,16
Salish,Scaffold_18__1_contigs__length_15428991,8745001,8760000,0.0839145327942497,1310,29887,356160,240
Salish,Scaffold_18__1_contigs__length_15428991,8760001,8775000,0.0481930558510009,1434,18351,380781,670
B_SPWA,Scaffold_18__1_contigs__length_15428991,8760001,8775000,0.042706880520688,1434,7349,172080,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8760001,8775000,0.0456541246012092,1434,114324,2504133,582
E_NCCA,Scaffold_18__1_contigs__length_15428991,8775001,8790000,0.0455411145725961,1472,118628,2604855,10
B_SPWA,Scaffold_18__1_contigs__length_15428991,8775001,8790000,0.0448703788664027,1472,7922,176553,6
Salish,Scaffold_18__1_contigs__length_15428991,8775001,8790000,0.0452016107944145,1472,17286,382420,1080
E_NCCA,Scaffold_18__1_contigs__length_15428991,8790001,8805000,0.02349634092823,1429,59430,2529330,0
B_SPWA,Scaffold_18__1_contigs__length_15428991,8790001,8805000,0.0260030324236062,1429,4459,171480,0
Salish,Scaffold_18__1_contigs__length_15428991,8790001,8805000,0.0258972370773613,1429,9719,375291,874
B_SPWA,Scaffold_18__1_contigs__length_15428991,8805001,8820000,0.060896805219951,1059,7737,127051,2
E_NCCA,Scaffold_18__1_contigs__length_15428991,8805001,8820000,0.0512295607429504,1059,95896,1871888,44
Salish,Scaffold_18__1_contigs__length_15428991,8805001,8820000,0.0529126319541952,1059,14546,274906,788
B_SPWA,Scaffold_18__1_contigs__length_15428991,8820001,8835000,0.0608208549363692,930,6710,110324,88
E_NCCA,Scaffold_18__1_contigs__length_15428991,8820001,8835000,0.0480094005615919,930,78649,1638200,136
Salish,Scaffold_18__1_contigs__length_15428991,8820001,8835000,0.0447732177997841,930,11285,252048,208
E_NCCA,Scaffold_18__1_contigs__length_15428991,8835001,8850000,0.024820373023484,1460,64135,2583966,4
Salish,Scaffold_18__1_contigs__length_15428991,8835001,8850000,0.0266017174385446,1460,9879,371367,1442
B_SPWA,Scaffold_18__1_contigs__length_15428991,8835001,8850000,0.0351253006129362,1460,6149,175059,10
Salish,Scaffold_18__1_contigs__length_15428991,8850001,8865000,0.037803179551572,1043,10477,277146,484
E_NCCA,Scaffold_18__1_contigs__length_15428991,8850001,8865000,0.0379933429981212,1043,70131,1845876,4
B_SPWA,Scaffold_18__1_contigs__length_15428991,8850001,8865000,0.0395174177053371,1043,4946,125160,0
B_SPWA,Scaffold_18__1_contigs__length_15428991,8865001,8880000,0.0374017295597484,424,1903,50880,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8865001,8880000,0.0406252305051331,424,30292,745645,86
Salish,Scaffold_18__1_contigs__length_15428991,8865001,8880000,0.0380776118379902,424,4444,116709,14
B_SPWA,Scaffold_18__1_contigs__length_15428991,8880001,8895000,0.0480358299158212,774,4451,92660,16
E_NCCA,Scaffold_18__1_contigs__length_15428991,8880001,8895000,0.0466651440858383,774,63545,1361723,146
Salish,Scaffold_18__1_contigs__length_15428991,8880001,8895000,0.0500938698495717,774,10593,211463,98
Salish,Scaffold_18__1_contigs__length_15428991,8895001,8910000,0.030848304259361,1148,9597,311103,258
B_SPWA,Scaffold_18__1_contigs__length_15428991,8895001,8910000,0.0316559089820011,1148,4360,137731,2
E_NCCA,Scaffold_18__1_contigs__length_15428991,8895001,8910000,0.0302069200627036,1148,61316,2029866,36
E_NCCA,Scaffold_18__1_contigs__length_15428991,8910001,8925000,0.0287826810125266,783,39870,1385208,12
B_SPWA,Scaffold_18__1_contigs__length_15428991,8910001,8925000,0.0254520670486251,783,2390,93902,4
Salish,Scaffold_18__1_contigs__length_15428991,8910001,8925000,0.0281525927400435,783,5940,210993,230
B_SPWA,Scaffold_18__1_contigs__length_15428991,8925001,8940000,0.0337337353741273,1018,4117,122044,8
E_NCCA,Scaffold_18__1_contigs__length_15428991,8925001,8940000,0.029483777792705,1018,52671,1786440,264
Salish,Scaffold_18__1_contigs__length_15428991,8925001,8940000,0.0331122632651319,1018,8922,269447,522
B_SPWA,Scaffold_18__1_contigs__length_15428991,8940001,8955000,0.0233083333333333,1000,2797,120000,0
E_NCCA,Scaffold_18__1_contigs__length_15428991,8940001,8955000,0.0212587570621468,1000,37628,1770000,0
Salish,Scaffold_18__1_contigs__length_15428991,8940001,8955000,0.0242503269084434,1000,6565,270718,236
Salish,Scaffold_18__1_contigs__length_15428991,8955001,8970000,0.0271586937118017,1093,7972,293534,364
E_NCCA,Scaffold_18__1_contigs__length_15428991,8955001,8970000,0.0318457025219268,1093,61366,1926979,134
B_SPWA,Scaffold_18__1_contigs__length_15428991,8955001,8970000,0.0309674761392506,1093,4059,131073,6
Salish,Scaffold_18__1_contigs__length_15428991,8970001,8985000,0.0420734178681026,1281,14533,345420,368
